,date,so2,nox,rspm,spm,co2,aqi,location
2027,2013-09-16,33,63,70,0,0,79,Karve Road
2028,2013-09-17,34,59,78,0,0,78,Karve Road
2029,2013-09-18,33,53,61,0,0,66,Karve Road
2030,2013-09-19,34,63,77,0,0,79,Karve Road
2031,2013-09-20,34,51,85,0,0,85,Karve Road
2032,2013-09-21,34,44,80,0,0,80,Karve Road
2033,2013-09-22,33,52,68,0,0,68,Karve Road
2034,2013-09-23,34,61,60,0,0,76,Karve Road
2035,2013-09-24,34,58,58,0,0,73,Karve Road
2036,2013-09-25,33,70,56,0,0,88,Karve Road
2037,2013-09-26,34,78,51,0,0,98,Karve Road
2038,2013-09-27,35,71,55,0,0,89,Karve Road
2039,2013-09-28,33,54,50,0,0,68,Karve Road
2040,2013-09-29,33,61,56,0,0,76,Karve Road
2041,2013-09-30,34,76,89,0,0,95,Karve Road
2042,2013-10-01,34,66,122,0,0,115,Karve Road
2043,2013-10-02,34,67,104,0,0,103,Karve Road
2044,2013-10-03,34,68,74,0,0,85,Karve Road
2045,2013-10-04,35,64,56,0,0,80,Karve Road
2046,2013-10-05,36,61,47,0,0,76,Karve Road
2047,2013-10-06,33,62,56,0,0,78,Karve Road
2048,2013-10-07,34,63,87,0,0,87,Karve Road
2049,2013-10-08,34,62,80,0,0,80,Karve Road
2050,2013-10-09,35,67,82,0,0,84,Karve Road
2051,2013-10-10,35,87,76,0,0,107,Karve Road
2052,2013-10-11,34,73,53,0,0,91,Karve Road
2053,2013-10-12,35,86,55,0,0,106,Karve Road
2054,2013-10-13,34,86,64,0,0,106,Karve Road
2055,2013-10-14,35,86,76,0,0,106,Karve Road
2056,2013-10-15,34,72,89,0,0,90,Karve Road
2057,2013-10-16,35,54,107,0,0,105,Karve Road
2058,2013-10-17,35,83,90,0,0,103,Karve Road
2059,2013-10-18,35,66,133,0,0,122,Karve Road
2060,2013-10-19,35,73,130,0,0,120,Karve Road
2061,2013-10-20,34,53,125,0,0,117,Karve Road
2062,2013-10-21,35,62,152,0,0,135,Karve Road
2063,2013-10-22,29,61,157,0,0,138,Karve Road
2064,2013-10-23,6,61,144,0,0,129,Karve Road
2065,2013-10-24,9,69,116,0,0,111,Karve Road
2066,2013-10-25,9,65,91,0,0,91,Karve Road
2067,2013-10-26,8,67,67,0,0,84,Karve Road
2068,2013-10-27,10,67,82,0,0,84,Karve Road
2069,2013-10-28,9,65,83,0,0,83,Karve Road
2070,2013-10-29,7,71,114,0,0,109,Karve Road
2071,2013-10-30,7,60,141,0,0,127,Karve Road
2072,2013-10-31,8,65,132,0,0,121,Karve Road
2073,2013-11-01,10,54,165,0,0,143,Karve Road
2074,2013-11-02,10,79,180,0,0,153,Karve Road
2075,2013-11-03,14,84,218,0,0,179,Karve Road
2076,2013-11-04,10,61,149,0,0,133,Karve Road
2077,2013-11-05,10,57,181,0,0,154,Karve Road
2078,2013-11-06,10,67,168,0,0,145,Karve Road
2079,2013-11-07,9,82,145,0,0,130,Karve Road
2080,2013-11-08,10,72,134,0,0,123,Karve Road
2081,2013-11-09,10,65,152,0,0,135,Karve Road
2082,2013-11-10,9,73,158,0,0,139,Karve Road
2083,2013-11-11,10,66,173,0,0,149,Karve Road
2084,2013-11-12,10,63,156,0,0,137,Karve Road
2085,2013-11-13,9,54,147,0,0,131,Karve Road
2086,2013-11-14,11,70,141,0,0,127,Karve Road
2087,2013-11-15,12,67,133,0,0,122,Karve Road
2088,2013-11-16,15,78,211,0,0,174,Karve Road
2089,2013-11-17,15,83,201,0,0,167,Karve Road
2090,2013-11-18,15,77,174,0,0,149,Karve Road
2091,2013-11-19,10,70,186,0,0,157,Karve Road
2092,2013-11-20,8,65,174,0,0,149,Karve Road
2093,2013-11-21,9,70,158,0,0,139,Karve Road
2094,2013-11-22,9,76,208,0,0,172,Karve Road
2095,2013-11-23,10,65,180,0,0,153,Karve Road
2096,2013-11-24,9,81,124,0,0,116,Karve Road
2097,2013-11-25,11,72,104,0,0,103,Karve Road
2098,2013-11-26,10,81,89,0,0,101,Karve Road
2099,2013-11-27,10,84,171,0,0,147,Karve Road
2100,2013-11-28,10,80,190,0,0,160,Karve Road
2101,2013-11-29,10,80,175,0,0,150,Karve Road
2102,2013-11-30,8,81,130,0,0,120,Karve Road
2103,2013-12-01,8,92,127,0,0,118,Karve Road
2104,2013-12-02,8,64,137,0,0,125,Karve Road
2105,2013-12-03,8,60,133,0,0,122,Karve Road
2106,2013-12-04,10,86,162,0,0,141,Karve Road
2107,2013-12-05,10,82,182,0,0,155,Karve Road
2108,2013-12-06,9,77,165,0,0,143,Karve Road
2109,2013-12-07,10,90,203,0,0,169,Karve Road
2110,2013-12-08,13,92,205,0,0,170,Karve Road
2111,2013-12-09,12,70,193,0,0,162,Karve Road
2112,2013-12-10,15,78,195,0,0,163,Karve Road
2113,2013-12-11,12,66,224,0,0,183,Karve Road
2114,2013-12-12,12,80,275,0,0,225,Karve Road
2115,2013-12-13,13,78,258,0,0,208,Karve Road
2116,2013-12-14,13,78,290,0,0,240,Karve Road
2117,2013-12-15,10,80,205,0,0,170,Karve Road
2118,2013-12-16,11,65,216,0,0,177,Karve Road
2119,2013-12-17,12,82,210,0,0,173,Karve Road
2120,2013-12-18,11,73,208,0,0,172,Karve Road
2121,2013-12-19,10,74,140,0,0,127,Karve Road
2122,2013-12-20,9,84,140,0,0,127,Karve Road
2123,2013-12-21,10,83,152,0,0,135,Karve Road
2124,2013-12-22,11,72,170,0,0,147,Karve Road
2125,2013-12-23,12,75,154,0,0,136,Karve Road
2126,2013-12-24,15,74,195,0,0,163,Karve Road
2127,2013-12-25,12,73,174,0,0,149,Karve Road
2128,2013-12-26,12,73,163,0,0,142,Karve Road
2129,2013-12-27,13,55,155,0,0,137,Karve Road
2130,2013-12-28,11,54,204,0,0,169,Karve Road
2131,2013-12-29,12,53,182,0,0,155,Karve Road
2132,2013-12-30,11,53,165,0,0,143,Karve Road
2133,2013-12-31,12,60,152,0,0,135,Karve Road
2134,2014-01-01,15,76,173,0,0,149,Karve Road
2135,2014-01-02,16,78,182,0,0,155,Karve Road
2136,2014-01-03,15,75,195,0,0,163,Karve Road
2137,2014-01-04,14,47,175,0,0,150,Karve Road
2138,2014-01-05,12,46,153,0,0,135,Karve Road
2139,2014-01-06,15,89,200,0,0,167,Karve Road
2140,2014-01-07,16,75,202,0,0,168,Karve Road
2141,2014-01-08,14,76,192,0,0,161,Karve Road
2142,2014-01-09,13,79,152,0,0,135,Karve Road
2143,2014-01-10,12,77,157,0,0,138,Karve Road
2144,2014-01-11,14,81,128,0,0,119,Karve Road
2145,2014-01-12,15,76,157,0,0,138,Karve Road
2146,2014-01-13,12,77,157,0,0,138,Karve Road
2147,2014-01-14,12,79,148,0,0,132,Karve Road
2148,2014-01-15,12,79,176,0,0,151,Karve Road
2149,2014-01-16,12,82,184,0,0,156,Karve Road
2150,2014-01-17,11,82,137,0,0,125,Karve Road
2151,2014-01-18,15,82,198,0,0,165,Karve Road
2152,2014-01-19,14,83,186,0,0,157,Karve Road
2153,2014-01-20,13,83,148,0,0,132,Karve Road
2154,2014-01-21,14,83,169,0,0,146,Karve Road
2155,2014-01-22,13,83,185,0,0,157,Karve Road
2156,2014-01-23,12,73,171,0,0,147,Karve Road
2157,2014-01-24,13,80,209,0,0,173,Karve Road
2158,2014-01-25,13,83,178,0,0,152,Karve Road
2159,2014-01-26,13,82,178,0,0,152,Karve Road
2160,2014-01-27,14,81,186,0,0,157,Karve Road
2161,2014-01-28,16,82,184,0,0,156,Karve Road
2162,2014-01-29,15,84,217,0,0,178,Karve Road
2163,2014-01-30,14,82,204,0,0,169,Karve Road
2164,2014-01-31,15,83,222,0,0,181,Karve Road
2165,2014-02-01,15,83,191,0,0,161,Karve Road
2166,2014-02-02,15,84,229,0,0,186,Karve Road
2167,2014-02-03,14,83,244,0,0,196,Karve Road
2168,2014-02-04,14,81,208,0,0,172,Karve Road
2169,2014-02-05,15,82,218,0,0,179,Karve Road
2170,2014-02-06,13,82,155,0,0,137,Karve Road
2171,2014-02-07,13,83,140,0,0,127,Karve Road
2172,2014-02-08,13,84,156,0,0,137,Karve Road
2173,2014-02-09,12,83,116,0,0,111,Karve Road
2174,2014-02-11,14,74,140,0,0,127,Karve Road
2175,2014-02-12,13,60,139,0,0,126,Karve Road
2176,2014-02-13,12,74,99,0,0,99,Karve Road
2177,2014-02-14,12,75,104,0,0,103,Karve Road
2178,2014-02-15,11,74,118,0,0,112,Karve Road
2179,2014-02-16,12,77,78,0,0,96,Karve Road
2180,2014-02-17,14,73,180,0,0,153,Karve Road
2181,2014-02-18,16,75,218,0,0,179,Karve Road
2182,2014-02-19,14,73,194,0,0,163,Karve Road
2183,2014-02-20,13,84,120,0,0,113,Karve Road
2184,2014-02-21,11,74,100,0,0,0,Karve Road
2185,2014-02-22,12,74,90,0,0,93,Karve Road
2186,2014-02-23,12,74,106,0,0,104,Karve Road
2187,2014-02-24,13,72,147,0,0,131,Karve Road
2188,2014-02-25,14,74,155,0,0,137,Karve Road
2189,2014-02-26,12,74,145,0,0,130,Karve Road
2190,2014-02-27,12,73,112,0,0,108,Karve Road
2191,2014-02-28,12,74,97,0,0,97,Karve Road
2192,2014-03-01,12,75,116,0,0,111,Karve Road
2193,2014-03-02,14,73,155,0,0,137,Karve Road
2194,2014-03-03,16,73,160,0,0,140,Karve Road
2195,2014-03-04,13,73,114,0,0,109,Karve Road
2196,2014-03-05,13,74,109,0,0,106,Karve Road
2197,2014-03-06,12,74,105,0,0,103,Karve Road
2198,2014-03-07,12,74,103,0,0,102,Karve Road
2199,2014-03-08,12,75,117,0,0,111,Karve Road
2200,2014-03-09,12,74,80,0,0,93,Karve Road
2201,2014-03-11,13,74,119,0,0,113,Karve Road
2202,2014-03-12,14,74,135,0,0,123,Karve Road
2203,2014-03-13,13,74,131,0,0,121,Karve Road
2204,2014-03-14,13,75,158,0,0,139,Karve Road
2205,2014-03-15,13,74,137,0,0,125,Karve Road
2206,2014-03-16,13,76,139,0,0,126,Karve Road
2207,2014-03-17,13,75,156,0,0,137,Karve Road
2208,2014-03-18,14,75,126,0,0,117,Karve Road
2209,2014-03-19,15,75,177,0,0,151,Karve Road
2210,2014-03-20,14,75,149,0,0,133,Karve Road
2211,2014-03-21,14,73,132,0,0,121,Karve Road
2212,2014-03-22,13,76,104,0,0,103,Karve Road
2213,2014-03-23,14,75,106,0,0,104,Karve Road
2214,2014-03-24,13,75,125,0,0,117,Karve Road
2215,2014-03-25,14,73,131,0,0,121,Karve Road
2216,2014-03-26,14,75,151,0,0,134,Karve Road
2217,2014-03-27,14,72,154,0,0,136,Karve Road
2218,2014-03-31,15,73,150,0,0,133,Karve Road
2219,2014-04-01,14,73,152,0,0,135,Karve Road
2220,2014-04-02,14,75,139,0,0,126,Karve Road
2221,2014-04-03,15,76,171,0,0,147,Karve Road
2222,2014-04-04,15,75,189,0,0,159,Karve Road
2223,2014-04-05,15,75,153,0,0,135,Karve Road
2224,2014-04-06,13,75,159,0,0,139,Karve Road
2225,2014-04-07,14,72,153,0,0,135,Karve Road
2226,2014-04-08,13,74,133,0,0,122,Karve Road
2227,2014-04-09,14,77,177,0,0,151,Karve Road
2228,2014-04-10,14,75,172,0,0,148,Karve Road
2229,2014-04-11,13,77,131,0,0,121,Karve Road
2230,2014-04-12,13,76,127,0,0,118,Karve Road
2231,2014-04-13,13,76,108,0,0,105,Karve Road
2232,2014-04-14,14,76,115,0,0,110,Karve Road
2233,2014-04-15,12,73,126,0,0,117,Karve Road
2234,2014-04-18,12,76,102,0,0,101,Karve Road
2235,2014-04-19,12,74,118,0,0,112,Karve Road
2236,2014-04-20,13,75,113,0,0,109,Karve Road
2237,2014-04-21,13,75,136,0,0,124,Karve Road
2238,2014-04-22,12,73,140,0,0,127,Karve Road
2239,2014-04-23,13,75,165,0,0,143,Karve Road
2240,2014-04-24,14,76,134,0,0,123,Karve Road
2241,2014-04-25,14,76,126,0,0,117,Karve Road
2242,2014-04-26,14,73,132,0,0,121,Karve Road
2243,2014-04-27,13,74,134,0,0,123,Karve Road
2244,2014-04-28,12,73,129,0,0,119,Karve Road
2245,2014-04-29,12,74,172,0,0,148,Karve Road
2246,2014-04-30,12,75,152,0,0,135,Karve Road
2247,2014-05-01,12,74,115,0,0,110,Karve Road
2248,2014-05-02,12,52,118,0,0,112,Karve Road
2249,2014-05-03,12,52,142,0,0,128,Karve Road
2250,2014-05-04,13,51,121,0,0,114,Karve Road
2251,2014-05-05,13,73,141,0,0,127,Karve Road
2252,2014-05-06,13,75,141,0,0,127,Karve Road
2253,2014-05-07,12,76,130,0,0,120,Karve Road
2254,2014-05-08,13,75,102,0,0,101,Karve Road
2255,2014-05-09,12,75,104,0,0,103,Karve Road
2256,2014-05-10,12,75,90,0,0,94,Karve Road
2257,2014-05-11,12,75,80,0,0,94,Karve Road
2258,2014-05-12,10,31,78,0,0,78,Karve Road
2259,2014-05-13,12,75,97,0,0,97,Karve Road
2260,2014-05-14,11,75,88,0,0,94,Karve Road
2261,2014-05-15,11,75,86,0,0,94,Karve Road
2262,2014-05-16,12,75,93,0,0,94,Karve Road
2263,2014-05-17,11,76,130,0,0,120,Karve Road
2264,2014-05-18,11,75,115,0,0,110,Karve Road
2265,2014-05-19,11,74,107,0,0,105,Karve Road
2266,2014-05-20,11,74,158,0,0,139,Karve Road
2267,2014-05-21,11,74,134,0,0,123,Karve Road
2268,2014-05-22,11,74,100,0,0,0,Karve Road
2269,2014-05-23,11,75,95,0,0,95,Karve Road
2270,2014-05-24,11,75,95,0,0,95,Karve Road
2271,2014-05-25,11,74,87,0,0,93,Karve Road
2272,2014-05-26,11,74,103,0,0,102,Karve Road
2273,2014-05-27,11,74,112,0,0,108,Karve Road
2274,2014-05-28,11,74,104,0,0,103,Karve Road
2275,2014-05-30,11,75,95,0,0,95,Karve Road
2276,2014-05-31,11,75,86,0,0,94,Karve Road
2277,2014-06-01,11,76,88,0,0,95,Karve Road
2278,2014-06-02,12,75,103,0,0,102,Karve Road
2279,2014-06-03,12,75,90,0,0,94,Karve Road
2280,2014-06-04,12,75,93,0,0,94,Karve Road
2281,2014-06-05,12,76,75,0,0,95,Karve Road
2282,2014-06-06,12,74,85,0,0,93,Karve Road
2283,2014-06-07,12,76,88,0,0,95,Karve Road
2284,2014-06-08,12,76,69,0,0,95,Karve Road
2285,2014-06-09,12,73,56,0,0,91,Karve Road
2286,2014-06-10,12,74,65,0,0,93,Karve Road
2287,2014-06-11,12,76,61,0,0,95,Karve Road
2288,2014-06-12,12,74,84,0,0,93,Karve Road
2289,2014-06-13,12,74,61,0,0,93,Karve Road
2290,2014-06-14,11,76,64,0,0,95,Karve Road
2291,2014-06-15,11,76,56,0,0,95,Karve Road
2292,2014-06-16,12,75,55,0,0,94,Karve Road
2293,2014-06-17,12,76,121,0,0,114,Karve Road
2294,2014-06-18,12,75,91,0,0,94,Karve Road
2295,2014-06-19,12,74,86,0,0,93,Karve Road
2296,2014-06-21,12,75,119,0,0,113,Karve Road
2297,2014-06-22,12,75,113,0,0,109,Karve Road
2298,2014-06-23,11,74,106,0,0,104,Karve Road
2299,2014-06-24,12,75,100,0,0,0,Karve Road
2300,2014-06-25,12,74,101,0,0,101,Karve Road
2301,2014-06-26,12,74,98,0,0,98,Karve Road
2302,2014-06-27,12,73,109,0,0,106,Karve Road
2303,2014-06-28,12,74,125,0,0,117,Karve Road
2304,2014-06-29,12,74,126,0,0,117,Karve Road
2305,2014-06-30,12,74,114,0,0,109,Karve Road
2306,2014-07-01,12,74,95,0,0,95,Karve Road
2307,2014-07-02,12,75,81,0,0,94,Karve Road
2308,2014-07-03,12,74,59,0,0,93,Karve Road
2309,2014-07-04,12,74,66,0,0,93,Karve Road
2310,2014-07-05,12,75,79,0,0,94,Karve Road
2311,2014-07-06,12,75,58,0,0,94,Karve Road
2312,2014-07-07,12,76,76,0,0,95,Karve Road
2313,2014-07-08,12,74,82,0,0,93,Karve Road
2314,2014-07-09,12,74,71,0,0,93,Karve Road
2315,2014-07-10,12,74,52,0,0,93,Karve Road
2316,2014-07-11,12,75,43,0,0,94,Karve Road
2317,2014-07-12,12,75,33,0,0,94,Karve Road
2318,2014-07-13,12,74,50,0,0,93,Karve Road
2319,2014-07-14,12,75,46,0,0,94,Karve Road
2320,2014-07-15,12,75,32,0,0,94,Karve Road
2321,2014-07-18,12,76,40,0,0,95,Karve Road
2322,2014-07-19,12,76,65,0,0,95,Karve Road
2323,2014-07-20,12,76,68,0,0,95,Karve Road
2324,2014-07-21,12,75,57,0,0,94,Karve Road
2325,2014-07-22,12,75,50,0,0,94,Karve Road
2326,2014-07-23,13,74,45,0,0,93,Karve Road
2327,2014-07-24,12,75,59,0,0,94,Karve Road
2328,2014-07-25,12,75,72,0,0,94,Karve Road
2329,2014-07-26,12,75,77,0,0,94,Karve Road
2330,2014-07-27,12,75,46,0,0,94,Karve Road
2331,2014-07-28,12,75,38,0,0,94,Karve Road
2332,2014-07-29,13,9,32,0,0,32,Karve Road
2333,2014-07-30,13,9,31,0,0,31,Karve Road
2334,2014-07-31,13,53,26,0,0,66,Karve Road
2335,2014-08-01,13,52,46,0,0,65,Karve Road
2336,2014-08-02,13,53,43,0,0,66,Karve Road
2337,2014-08-03,13,51,48,0,0,64,Karve Road
2338,2014-08-04,13,50,25,0,0,63,Karve Road
2339,2014-08-05,13,49,36,0,0,61,Karve Road
2340,2014-08-06,13,53,35,0,0,66,Karve Road
2341,2014-08-07,13,51,66,0,0,66,Karve Road
2342,2014-08-08,13,53,67,0,0,67,Karve Road
2343,2014-08-09,13,54,65,0,0,68,Karve Road
2344,2014-08-10,13,55,61,0,0,69,Karve Road
2345,2014-08-11,13,52,61,0,0,65,Karve Road
2346,2014-08-13,13,50,74,0,0,74,Karve Road
2347,2014-08-14,13,57,69,0,0,71,Karve Road
2348,2014-08-15,13,53,50,0,0,66,Karve Road
2349,2014-08-16,13,53,64,0,0,66,Karve Road
2350,2014-08-17,13,9,57,0,0,57,Karve Road
2351,2014-08-18,13,9,74,0,0,74,Karve Road
2352,2014-08-19,13,9,93,0,0,93,Karve Road
2353,2014-08-20,13,9,92,0,0,92,Karve Road
2354,2014-08-21,13,9,74,0,0,74,Karve Road
2355,2014-08-22,13,9,66,0,0,66,Karve Road
2356,2014-08-23,14,9,74,0,0,74,Karve Road
2357,2014-08-24,13,9,53,0,0,53,Karve Road
2358,2014-08-25,13,9,41,0,0,41,Karve Road
2359,2014-08-26,13,9,43,0,0,43,Karve Road
2360,2014-08-27,13,9,44,0,0,44,Karve Road
2361,2014-08-28,13,9,43,0,0,43,Karve Road
2362,2014-08-29,13,9,42,0,0,42,Karve Road
2363,2014-08-30,14,9,56,0,0,56,Karve Road
2364,2014-08-31,14,9,25,0,0,25,Karve Road
2365,2014-09-01,14,9,33,0,0,33,Karve Road
2366,2014-09-02,14,9,41,0,0,41,Karve Road
2367,2014-09-03,14,9,29,0,0,29,Karve Road
2368,2014-09-04,13,9,42,0,0,42,Karve Road
2369,2014-09-05,13,9,31,0,0,31,Karve Road
2370,2014-09-06,13,9,69,0,0,69,Karve Road
2371,2014-09-07,14,9,85,0,0,85,Karve Road
2372,2014-09-08,13,9,59,0,0,59,Karve Road
2373,2014-09-09,13,9,50,0,0,0,Karve Road
2374,2014-09-10,14,9,51,0,0,51,Karve Road
2375,2014-09-11,13,9,59,0,0,59,Karve Road
2376,2014-09-12,13,9,70,0,0,70,Karve Road
2377,2014-09-13,13,9,50,0,0,0,Karve Road
2378,2014-09-14,13,9,58,0,0,58,Karve Road
2379,2014-09-15,13,9,71,0,0,71,Karve Road
2380,2014-09-16,13,9,79,0,0,79,Karve Road
2381,2014-09-17,14,9,74,0,0,74,Karve Road
2382,2014-09-18,13,9,62,0,0,62,Karve Road
2383,2014-09-19,13,9,66,0,0,66,Karve Road
2384,2014-09-20,14,9,59,0,0,59,Karve Road
2385,2014-09-21,13,9,59,0,0,59,Karve Road
2386,2014-09-22,13,9,62,0,0,62,Karve Road
2387,2014-09-23,13,9,78,0,0,78,Karve Road
2388,2014-09-24,13,9,78,0,0,78,Karve Road
2389,2014-09-25,14,9,87,0,0,87,Karve Road
2390,2014-09-26,14,9,110,0,0,107,Karve Road
2391,2014-09-27,14,9,145,0,0,130,Karve Road
2392,2014-09-28,14,9,126,0,0,117,Karve Road
2393,2014-09-29,14,9,121,0,0,114,Karve Road
2394,2014-09-30,14,9,100,0,0,0,Karve Road
2395,2014-10-01,14,9,86,0,0,86,Karve Road
2396,2014-10-02,14,9,105,0,0,103,Karve Road
2397,2014-10-03,14,9,86,0,0,86,Karve Road
2398,2014-10-04,14,9,74,0,0,74,Karve Road
2399,2014-10-05,14,9,85,0,0,85,Karve Road
2400,2014-10-10,14,9,84,0,0,84,Karve Road
2401,2014-10-11,15,9,118,0,0,112,Karve Road
2402,2014-10-12,14,9,111,0,0,107,Karve Road
2403,2014-10-13,15,9,120,0,0,113,Karve Road
2404,2014-10-14,14,9,123,0,0,115,Karve Road
2405,2014-10-15,14,9,119,0,0,113,Karve Road
2406,2014-10-16,14,9,128,0,0,119,Karve Road
2407,2014-10-17,15,9,115,0,0,110,Karve Road
2408,2014-10-18,15,9,96,0,0,96,Karve Road
2409,2014-10-19,15,9,79,0,0,79,Karve Road
2410,2014-10-20,15,9,104,0,0,103,Karve Road
2411,2014-10-21,15,9,121,0,0,114,Karve Road
2412,2014-10-22,15,9,154,0,0,136,Karve Road
2413,2014-10-23,15,9,211,0,0,174,Karve Road
2414,2014-10-24,16,9,166,0,0,144,Karve Road
2415,2014-10-25,15,9,53,0,0,53,Karve Road
2416,2014-10-26,15,9,53,0,0,53,Karve Road
2417,2014-10-27,16,9,74,0,0,74,Karve Road
2418,2014-10-28,16,9,136,0,0,124,Karve Road
2419,2014-10-29,15,9,106,0,0,104,Karve Road
2420,2014-10-30,17,9,152,0,0,135,Karve Road
2421,2014-10-31,16,9,138,0,0,125,Karve Road
2422,2014-11-01,16,9,141,0,0,127,Karve Road
2423,2014-11-02,16,9,154,0,0,136,Karve Road
2424,2014-11-05,15,9,117,0,0,111,Karve Road
2425,2014-11-06,15,9,119,0,0,113,Karve Road
2426,2014-11-07,16,9,128,0,0,119,Karve Road
2427,2014-11-08,16,9,136,0,0,124,Karve Road
2428,2014-11-09,16,9,147,0,0,131,Karve Road
2429,2014-11-10,17,9,148,0,0,132,Karve Road
2430,2014-11-11,16,9,93,0,0,93,Karve Road
2431,2014-11-12,16,9,114,0,0,109,Karve Road
2432,2014-11-13,15,9,81,0,0,81,Karve Road
2433,2014-11-15,16,9,48,0,0,48,Karve Road
2434,2014-11-16,15,9,42,0,0,42,Karve Road
2435,2014-11-17,16,9,89,0,0,89,Karve Road
2436,2014-11-19,17,9,127,0,0,118,Karve Road
2437,2014-11-20,17,9,140,0,0,127,Karve Road
2438,2014-11-24,17,9,184,0,0,156,Karve Road
2439,2014-11-25,18,9,188,0,0,159,Karve Road
2440,2014-11-26,18,9,162,0,0,141,Karve Road
2441,2014-11-27,19,9,173,0,0,149,Karve Road
2442,2014-11-28,18,9,174,0,0,149,Karve Road
2443,2014-11-29,19,9,169,0,0,146,Karve Road
2444,2014-11-30,18,9,161,0,0,141,Karve Road
2445,2014-12-01,19,9,213,0,0,175,Karve Road
2446,2014-12-02,19,9,188,0,0,159,Karve Road
2447,2014-12-03,18,9,181,0,0,154,Karve Road
2448,2014-12-04,17,9,197,0,0,165,Karve Road
2449,2014-12-06,20,9,241,0,0,194,Karve Road
2450,2014-12-07,20,9,223,0,0,182,Karve Road
2451,2014-12-08,17,9,214,0,0,176,Karve Road
2452,2014-12-09,17,9,199,0,0,166,Karve Road
2453,2014-12-11,16,9,231,0,0,187,Karve Road
2454,2014-12-12,17,9,101,0,0,101,Karve Road
2455,2014-12-13,16,9,69,0,0,69,Karve Road
2456,2014-12-14,20,9,223,0,0,182,Karve Road
2457,2014-12-15,18,9,167,0,0,145,Karve Road
2458,2014-12-16,20,9,149,0,0,133,Karve Road
2459,2014-12-17,20,9,174,0,0,149,Karve Road
2460,2014-12-18,16,9,170,0,0,147,Karve Road
2461,2014-12-19,20,9,236,0,0,191,Karve Road
2462,2014-12-20,20,9,208,0,0,172,Karve Road
2463,2014-12-21,18,9,173,0,0,149,Karve Road
2464,2014-12-22,20,9,221,0,0,181,Karve Road
2465,2014-12-23,53,9,280,0,0,230,Karve Road
2466,2014-12-24,33,9,209,0,0,173,Karve Road
2467,2014-12-25,20,9,203,0,0,169,Karve Road
2468,2014-12-26,21,9,198,0,0,165,Karve Road
2469,2014-12-27,20,9,197,0,0,165,Karve Road
2470,2014-12-28,21,9,239,0,0,193,Karve Road
2471,2014-12-29,20,9,194,0,0,163,Karve Road
2472,2014-12-30,19,9,206,0,0,171,Karve Road
2473,2014-12-31,19,9,167,0,0,145,Karve Road
2474,2015-01-01,19,9,198,0,0,165,Karve Road
2475,2015-01-02,19,9,174,0,0,149,Karve Road
2476,2015-01-03,19,9,151,0,0,134,Karve Road
2477,2015-01-04,20,9,152,0,0,135,Karve Road
2478,2015-01-05,20,9,212,0,0,175,Karve Road
2479,2015-01-06,18,9,174,0,0,149,Karve Road
2480,2015-01-07,19,9,131,0,0,121,Karve Road
2481,2015-01-08,23,9,179,0,0,153,Karve Road
2482,2015-01-09,23,9,214,0,0,176,Karve Road
2483,2015-01-10,23,9,230,0,0,187,Karve Road
2484,2015-01-11,23,9,220,0,0,180,Karve Road
2485,2015-01-12,24,9,261,0,0,211,Karve Road
2486,2015-01-13,23,9,253,0,0,203,Karve Road
2487,2015-01-14,23,9,229,0,0,186,Karve Road
2488,2015-01-15,19,9,173,0,0,149,Karve Road
2489,2015-01-16,23,9,267,0,0,217,Karve Road
2490,2015-01-17,23,9,224,0,0,183,Karve Road
2491,2015-01-18,24,9,223,0,0,182,Karve Road
2492,2015-01-19,22,9,182,0,0,155,Karve Road
2493,2015-01-21,22,9,130,0,0,120,Karve Road
2494,2015-01-22,21,9,128,0,0,119,Karve Road
2495,2015-01-23,22,9,172,0,0,148,Karve Road
2496,2015-01-24,21,9,197,0,0,165,Karve Road
2497,2015-01-25,24,9,160,0,0,140,Karve Road
2498,2015-01-26,24,9,166,0,0,144,Karve Road
2499,2015-01-27,21,9,181,0,0,154,Karve Road
2500,2015-01-28,22,9,207,0,0,171,Karve Road
2501,2015-01-29,29,9,219,0,0,179,Karve Road
2502,2015-01-30,25,9,220,0,0,180,Karve Road
2503,2015-01-31,24,9,271,0,0,221,Karve Road
2504,2015-02-01,23,9,204,0,0,169,Karve Road
2505,2015-02-02,23,9,204,0,0,169,Karve Road
2506,2015-02-03,24,9,207,0,0,171,Karve Road
2507,2015-02-04,25,9,223,0,0,182,Karve Road
2508,2015-02-05,24,9,216,0,0,177,Karve Road
2509,2015-02-07,24,9,182,0,0,155,Karve Road
2510,2015-02-08,23,9,138,0,0,125,Karve Road
2511,2015-02-09,24,9,250,0,0,200,Karve Road
2512,2015-02-10,23,9,216,0,0,177,Karve Road
2513,2015-02-11,23,9,213,0,0,175,Karve Road
2514,2015-02-12,24,9,151,0,0,134,Karve Road
2515,2015-02-13,24,9,232,0,0,188,Karve Road
2516,2015-02-14,24,9,86,0,0,86,Karve Road
2517,2015-02-15,23,9,105,0,0,103,Karve Road
2518,2015-02-16,25,9,74,0,0,74,Karve Road
2519,2015-02-17,23,9,216,0,0,177,Karve Road
2520,2015-02-18,23,9,98,0,0,98,Karve Road
2521,2015-02-19,23,9,95,0,0,95,Karve Road
2522,2015-02-20,14,9,84,0,0,84,Karve Road
2523,2015-02-21,22,9,232,0,0,188,Karve Road
2524,2015-02-22,25,9,230,0,0,187,Karve Road
2525,2015-02-23,25,9,164,0,0,143,Karve Road
