,date,so2,nox,rspm,spm,co2,aqi,location
1197,2013-04-08,21,56,71,0,0,71,Pimpri Chinchwad
1198,2013-04-09,19,51,69,0,0,69,Pimpri Chinchwad
1199,2013-04-10,22,48,170,0,0,147,Pimpri Chinchwad
1200,2013-04-13,22,52,76,0,0,76,Pimpri Chinchwad
1201,2013-04-15,21,52,139,0,0,126,Pimpri Chinchwad
1202,2013-04-16,22,56,64,0,0,70,Pimpri Chinchwad
1203,2013-04-17,29,41,195,0,0,163,Pimpri Chinchwad
1204,2013-04-18,15,42,74,0,0,74,Pimpri Chinchwad
1205,2013-04-19,24,37,39,0,0,46,Pimpri Chinchwad
1206,2013-04-21,24,34,95,0,0,95,Pimpri Chinchwad
1207,2013-04-22,21,38,71,0,0,71,Pimpri Chinchwad
1208,2013-04-23,18,45,42,0,0,56,Pimpri Chinchwad
1209,2013-04-24,18,51,59,0,0,64,Pimpri Chinchwad
1210,2013-04-25,21,42,75,0,0,75,Pimpri Chinchwad
1211,2013-04-26,31,41,72,0,0,72,Pimpri Chinchwad
1212,2013-04-28,45,33,107,0,0,105,Pimpri Chinchwad
1213,2013-04-29,27,34,57,0,0,57,Pimpri Chinchwad
1214,2013-04-30,27,45,94,0,0,94,Pimpri Chinchwad
1215,2013-05-02,30,43,57,0,0,57,Pimpri Chinchwad
1216,2013-05-03,21,42,72,0,0,72,Pimpri Chinchwad
1217,2013-05-05,37,33,64,0,0,64,Pimpri Chinchwad
1218,2013-05-06,25,33,71,0,0,71,Pimpri Chinchwad
1219,2013-05-07,24,33,74,0,0,74,Pimpri Chinchwad
1220,2013-05-08,53,33,58,0,0,66,Pimpri Chinchwad
1221,2013-05-09,28,38,57,0,0,57,Pimpri Chinchwad
1222,2013-05-10,25,33,74,0,0,74,Pimpri Chinchwad
1223,2013-05-12,26,37,134,0,0,123,Pimpri Chinchwad
1224,2013-05-14,18,30,56,0,0,56,Pimpri Chinchwad
1225,2013-05-15,21,37,55,0,0,55,Pimpri Chinchwad
1226,2013-05-16,22,37,55,0,0,55,Pimpri Chinchwad
1227,2013-05-17,54,26,42,0,0,68,Pimpri Chinchwad
1228,2013-05-18,22,28,40,0,0,40,Pimpri Chinchwad
1229,2013-05-19,20,29,49,0,0,49,Pimpri Chinchwad
1230,2013-05-20,19,24,56,0,0,56,Pimpri Chinchwad
1231,2013-05-21,18,31,37,0,0,39,Pimpri Chinchwad
1232,2013-05-22,23,30,40,0,0,40,Pimpri Chinchwad
1233,2013-05-23,22,28,47,0,0,47,Pimpri Chinchwad
1234,2013-05-24,29,26,40,0,0,40,Pimpri Chinchwad
1235,2013-05-25,27,26,38,0,0,38,Pimpri Chinchwad
1236,2013-05-27,20,26,61,0,0,61,Pimpri Chinchwad
1237,2013-05-28,26,25,29,0,0,31,Pimpri Chinchwad
1238,2013-05-29,28,31,29,0,0,39,Pimpri Chinchwad
1239,2013-05-30,27,30,44,0,0,44,Pimpri Chinchwad
1240,2013-05-31,26,34,52,0,0,52,Pimpri Chinchwad
1241,2013-06-01,29,36,42,0,0,45,Pimpri Chinchwad
1242,2013-06-04,21,23,72,0,0,72,Pimpri Chinchwad
1243,2013-06-05,21,32,42,0,0,42,Pimpri Chinchwad
1244,2013-06-06,16,19,42,0,0,42,Pimpri Chinchwad
1245,2013-06-07,18,25,54,0,0,54,Pimpri Chinchwad
1246,2013-06-08,20,34,40,0,0,43,Pimpri Chinchwad
1247,2013-06-09,22,28,42,0,0,42,Pimpri Chinchwad
1248,2013-06-10,14,40,34,0,0,0,Pimpri Chinchwad
1249,2013-06-11,17,27,45,0,0,45,Pimpri Chinchwad
1250,2013-06-12,15,25,58,0,0,58,Pimpri Chinchwad
1251,2013-06-13,17,30,26,0,0,38,Pimpri Chinchwad
1252,2013-06-14,16,34,62,0,0,62,Pimpri Chinchwad
1253,2013-06-16,17,26,38,0,0,38,Pimpri Chinchwad
1254,2013-06-17,16,30,59,0,0,59,Pimpri Chinchwad
1255,2013-06-18,15,25,36,0,0,36,Pimpri Chinchwad
1256,2013-06-19,13,28,57,0,0,57,Pimpri Chinchwad
1257,2013-06-20,16,26,37,0,0,37,Pimpri Chinchwad
1258,2013-06-21,16,32,41,0,0,41,Pimpri Chinchwad
1259,2013-06-23,18,27,43,0,0,43,Pimpri Chinchwad
1260,2013-06-24,17,25,39,0,0,39,Pimpri Chinchwad
1261,2013-06-25,17,26,47,0,0,47,Pimpri Chinchwad
1262,2013-06-26,17,28,39,0,0,39,Pimpri Chinchwad
1263,2013-06-27,19,22,58,0,0,58,Pimpri Chinchwad
1264,2013-06-28,19,26,39,0,0,39,Pimpri Chinchwad
1265,2013-06-30,16,21,59,0,0,59,Pimpri Chinchwad
1266,2013-07-01,18,27,44,0,0,44,Pimpri Chinchwad
1267,2013-07-02,21,29,51,0,0,51,Pimpri Chinchwad
1268,2013-07-03,13,19,66,0,0,66,Pimpri Chinchwad
1269,2013-07-04,17,32,47,0,0,47,Pimpri Chinchwad
1270,2013-07-05,17,33,54,0,0,54,Pimpri Chinchwad
1271,2013-07-07,21,28,55,0,0,55,Pimpri Chinchwad
1272,2013-07-08,19,25,41,0,0,41,Pimpri Chinchwad
1273,2013-07-09,17,18,44,0,0,44,Pimpri Chinchwad
1274,2013-07-10,15,24,43,0,0,43,Pimpri Chinchwad
1275,2013-07-11,13,22,56,0,0,56,Pimpri Chinchwad
1276,2013-07-13,17,28,34,0,0,35,Pimpri Chinchwad
1277,2013-07-14,15,21,45,0,0,45,Pimpri Chinchwad
1278,2013-07-15,13,23,63,0,0,63,Pimpri Chinchwad
1279,2013-07-16,15,23,51,0,0,51,Pimpri Chinchwad
1280,2013-07-17,14,23,40,0,0,40,Pimpri Chinchwad
1281,2013-07-18,14,21,26,0,0,26,Pimpri Chinchwad
1282,2013-07-19,14,24,43,0,0,43,Pimpri Chinchwad
1283,2013-07-22,11,12,41,0,0,41,Pimpri Chinchwad
1284,2013-07-23,12,14,27,0,0,27,Pimpri Chinchwad
1285,2013-07-24,12,17,32,0,0,32,Pimpri Chinchwad
1286,2013-07-25,11,17,37,0,0,37,Pimpri Chinchwad
1287,2013-07-26,15,20,51,0,0,51,Pimpri Chinchwad
1288,2013-07-27,13,17,40,0,0,40,Pimpri Chinchwad
1289,2013-07-28,13,20,23,0,0,25,Pimpri Chinchwad
1290,2013-07-29,12,22,28,0,0,28,Pimpri Chinchwad
1291,2013-07-30,14,19,28,0,0,28,Pimpri Chinchwad
1292,2013-07-31,14,21,45,0,0,45,Pimpri Chinchwad
1293,2013-08-01,34,38,45,0,0,48,Pimpri Chinchwad
1294,2013-08-02,33,39,67,0,0,67,Pimpri Chinchwad
1295,2013-08-04,15,25,33,0,0,33,Pimpri Chinchwad
1296,2013-08-06,15,33,53,0,0,53,Pimpri Chinchwad
1297,2013-08-07,9,21,47,0,0,47,Pimpri Chinchwad
1298,2013-08-08,16,33,26,0,0,41,Pimpri Chinchwad
1299,2013-08-09,17,24,20,0,0,30,Pimpri Chinchwad
1300,2013-08-10,16,23,32,0,0,32,Pimpri Chinchwad
1301,2013-08-11,15,33,15,0,0,41,Pimpri Chinchwad
1302,2013-08-12,13,27,30,0,0,34,Pimpri Chinchwad
1303,2013-08-13,13,23,20,0,0,29,Pimpri Chinchwad
1304,2013-08-14,19,29,106,0,0,104,Pimpri Chinchwad
1305,2013-08-17,15,25,29,0,0,31,Pimpri Chinchwad
1306,2013-08-18,17,28,34,0,0,35,Pimpri Chinchwad
1307,2013-08-19,14,27,31,0,0,34,Pimpri Chinchwad
1308,2013-08-20,13,19,28,0,0,28,Pimpri Chinchwad
1309,2013-08-21,15,21,26,0,0,26,Pimpri Chinchwad
1310,2013-08-22,14,24,25,0,0,30,Pimpri Chinchwad
1311,2013-08-23,15,21,25,0,0,26,Pimpri Chinchwad
1312,2013-08-25,16,23,24,0,0,29,Pimpri Chinchwad
1313,2013-08-26,17,29,35,0,0,36,Pimpri Chinchwad
1314,2013-08-27,12,28,36,0,0,36,Pimpri Chinchwad
1315,2013-08-28,15,25,28,0,0,31,Pimpri Chinchwad
1316,2013-08-29,16,25,25,0,0,31,Pimpri Chinchwad
1317,2013-09-01,20,28,80,0,0,80,Pimpri Chinchwad
1318,2013-09-02,18,29,55,0,0,55,Pimpri Chinchwad
1319,2013-09-03,15,26,31,0,0,33,Pimpri Chinchwad
1320,2013-09-05,14,20,36,0,0,36,Pimpri Chinchwad
1321,2013-09-06,17,25,27,0,0,31,Pimpri Chinchwad
1322,2013-09-08,22,37,57,0,0,57,Pimpri Chinchwad
1323,2013-09-09,20,30,84,0,0,84,Pimpri Chinchwad
1324,2013-09-10,18,31,61,0,0,61,Pimpri Chinchwad
1325,2013-09-11,14,37,49,0,0,49,Pimpri Chinchwad
1326,2013-09-12,18,38,74,0,0,74,Pimpri Chinchwad
1327,2013-09-14,18,36,52,0,0,52,Pimpri Chinchwad
1328,2013-09-15,20,39,43,0,0,49,Pimpri Chinchwad
1329,2013-09-16,22,37,102,0,0,101,Pimpri Chinchwad
1330,2013-09-17,24,31,53,0,0,53,Pimpri Chinchwad
1331,2013-09-18,24,44,128,0,0,119,Pimpri Chinchwad
1332,2013-09-19,19,41,65,0,0,65,Pimpri Chinchwad
1333,2013-09-20,24,36,48,0,0,48,Pimpri Chinchwad
1334,2013-09-22,15,32,53,0,0,53,Pimpri Chinchwad
1335,2013-09-23,21,30,60,0,0,60,Pimpri Chinchwad
1336,2013-09-24,15,31,60,0,0,60,Pimpri Chinchwad
1337,2013-09-25,17,26,20,0,0,33,Pimpri Chinchwad
1338,2013-09-26,19,29,46,0,0,46,Pimpri Chinchwad
1339,2013-09-27,18,28,27,0,0,35,Pimpri Chinchwad
1340,2013-09-29,15,28,25,0,0,35,Pimpri Chinchwad
1341,2013-09-30,14,28,50,0,0,0,Pimpri Chinchwad
1342,2013-10-01,19,24,29,0,0,30,Pimpri Chinchwad
1343,2013-10-03,17,29,52,0,0,52,Pimpri Chinchwad
1344,2013-10-05,22,28,36,0,0,36,Pimpri Chinchwad
1345,2013-10-06,14,27,56,0,0,56,Pimpri Chinchwad
1346,2013-10-07,20,28,57,0,0,57,Pimpri Chinchwad
1347,2013-10-08,23,28,36,0,0,36,Pimpri Chinchwad
1348,2013-10-09,14,23,54,0,0,54,Pimpri Chinchwad
1349,2013-10-10,15,28,40,0,0,40,Pimpri Chinchwad
1350,2013-10-11,14,24,31,0,0,31,Pimpri Chinchwad
1351,2013-10-13,18,17,54,0,0,54,Pimpri Chinchwad
1352,2013-10-14,18,22,47,0,0,47,Pimpri Chinchwad
1353,2013-10-15,19,27,70,0,0,70,Pimpri Chinchwad
1354,2013-10-16,17,29,60,0,0,60,Pimpri Chinchwad
1355,2013-10-17,15,30,57,0,0,57,Pimpri Chinchwad
1356,2013-10-18,22,40,112,0,0,108,Pimpri Chinchwad
1357,2013-10-20,25,43,79,0,0,79,Pimpri Chinchwad
1358,2013-10-21,30,51,86,0,0,86,Pimpri Chinchwad
1359,2013-10-22,23,36,83,0,0,83,Pimpri Chinchwad
1360,2013-10-23,25,27,70,0,0,70,Pimpri Chinchwad
1361,2013-10-24,17,36,56,0,0,56,Pimpri Chinchwad
1362,2013-10-25,16,31,45,0,0,45,Pimpri Chinchwad
1363,2013-10-27,17,37,64,0,0,64,Pimpri Chinchwad
1364,2013-10-28,15,29,82,0,0,82,Pimpri Chinchwad
1365,2013-10-29,18,37,92,0,0,92,Pimpri Chinchwad
1366,2013-10-30,22,41,95,0,0,95,Pimpri Chinchwad
1367,2013-11-01,20,38,114,0,0,109,Pimpri Chinchwad
1368,2013-11-03,32,33,118,0,0,112,Pimpri Chinchwad
1369,2013-11-04,21,40,79,0,0,79,Pimpri Chinchwad
1370,2013-11-05,28,36,129,0,0,119,Pimpri Chinchwad
1371,2013-11-06,17,38,107,0,0,105,Pimpri Chinchwad
1372,2013-11-07,22,37,137,0,0,125,Pimpri Chinchwad
1373,2013-11-08,21,38,110,0,0,107,Pimpri Chinchwad
1374,2013-11-10,29,37,117,0,0,111,Pimpri Chinchwad
1375,2013-11-11,15,45,102,0,0,101,Pimpri Chinchwad
1376,2013-11-12,11,33,107,0,0,105,Pimpri Chinchwad
1377,2013-11-13,18,41,122,0,0,115,Pimpri Chinchwad
1378,2013-11-14,17,33,103,0,0,102,Pimpri Chinchwad
1379,2013-11-15,17,48,109,0,0,106,Pimpri Chinchwad
1380,2013-11-16,13,60,104,0,0,103,Pimpri Chinchwad
1381,2013-11-19,17,47,121,0,0,114,Pimpri Chinchwad
1382,2013-11-20,17,32,95,0,0,95,Pimpri Chinchwad
1383,2013-11-21,14,27,102,0,0,101,Pimpri Chinchwad
1384,2013-11-23,16,42,119,0,0,113,Pimpri Chinchwad
1385,2013-11-24,16,34,83,0,0,83,Pimpri Chinchwad
1386,2013-11-25,22,29,40,0,0,40,Pimpri Chinchwad
1387,2013-11-26,14,32,80,0,0,80,Pimpri Chinchwad
1388,2013-11-27,33,34,91,0,0,91,Pimpri Chinchwad
1389,2013-11-28,21,44,84,0,0,84,Pimpri Chinchwad
1390,2013-11-29,22,31,111,0,0,107,Pimpri Chinchwad
1391,2013-12-01,29,46,116,0,0,111,Pimpri Chinchwad
1392,2013-12-02,23,43,79,0,0,79,Pimpri Chinchwad
1393,2013-12-03,15,42,61,0,0,61,Pimpri Chinchwad
1394,2013-12-04,20,37,74,0,0,74,Pimpri Chinchwad
1395,2013-12-05,19,51,115,0,0,110,Pimpri Chinchwad
1396,2013-12-06,24,55,87,0,0,87,Pimpri Chinchwad
1397,2013-12-08,44,56,128,0,0,119,Pimpri Chinchwad
1398,2013-12-09,23,70,110,0,0,107,Pimpri Chinchwad
1399,2013-12-10,31,62,179,0,0,153,Pimpri Chinchwad
1400,2013-12-11,32,65,151,0,0,134,Pimpri Chinchwad
1401,2013-12-12,14,48,129,0,0,119,Pimpri Chinchwad
1402,2013-12-14,63,66,152,0,0,135,Pimpri Chinchwad
1403,2013-12-15,60,63,148,0,0,132,Pimpri Chinchwad
1404,2013-12-16,31,67,163,0,0,142,Pimpri Chinchwad
1405,2013-12-17,26,73,145,0,0,130,Pimpri Chinchwad
1406,2013-12-18,17,62,150,0,0,133,Pimpri Chinchwad
1407,2013-12-19,15,65,158,0,0,139,Pimpri Chinchwad
1408,2013-12-20,14,69,136,0,0,124,Pimpri Chinchwad
1409,2013-12-22,19,62,137,0,0,125,Pimpri Chinchwad
1410,2013-12-23,19,80,115,0,0,110,Pimpri Chinchwad
1411,2013-12-24,21,91,107,0,0,111,Pimpri Chinchwad
1412,2013-12-27,21,98,180,0,0,153,Pimpri Chinchwad
1413,2013-12-28,16,79,149,0,0,133,Pimpri Chinchwad
1414,2013-12-29,17,71,161,0,0,141,Pimpri Chinchwad
1415,2013-12-30,23,43,102,0,0,101,Pimpri Chinchwad
1416,2013-12-31,44,51,230,0,0,187,Pimpri Chinchwad
1417,2014-01-01,59,42,104,0,0,103,Pimpri Chinchwad
1418,2014-01-02,27,49,136,0,0,124,Pimpri Chinchwad
1419,2014-01-04,27,91,162,0,0,141,Pimpri Chinchwad
1420,2014-01-05,22,82,127,0,0,118,Pimpri Chinchwad
1421,2014-01-06,40,67,149,0,0,133,Pimpri Chinchwad
1422,2014-01-07,44,55,161,0,0,141,Pimpri Chinchwad
1423,2014-01-08,66,63,161,0,0,141,Pimpri Chinchwad
1424,2014-01-09,34,69,160,0,0,140,Pimpri Chinchwad
1425,2014-01-10,33,60,122,0,0,115,Pimpri Chinchwad
1426,2014-01-12,26,69,125,0,0,117,Pimpri Chinchwad
1427,2014-01-13,21,64,185,0,0,157,Pimpri Chinchwad
1428,2014-01-14,29,78,166,0,0,144,Pimpri Chinchwad
1429,2014-01-15,38,88,154,0,0,136,Pimpri Chinchwad
1430,2014-01-17,29,54,114,0,0,109,Pimpri Chinchwad
1431,2014-01-19,39,60,121,0,0,114,Pimpri Chinchwad
1432,2014-01-20,39,57,111,0,0,107,Pimpri Chinchwad
1433,2014-01-21,38,53,113,0,0,109,Pimpri Chinchwad
1434,2014-01-22,33,56,141,0,0,127,Pimpri Chinchwad
1435,2014-01-23,36,64,175,0,0,150,Pimpri Chinchwad
1436,2014-01-24,33,77,153,0,0,135,Pimpri Chinchwad
1437,2014-01-27,22,55,114,0,0,109,Pimpri Chinchwad
1438,2014-01-28,19,35,126,0,0,117,Pimpri Chinchwad
1439,2014-01-29,28,52,144,0,0,129,Pimpri Chinchwad
1440,2014-01-30,33,62,116,0,0,111,Pimpri Chinchwad
1441,2014-01-31,24,46,116,0,0,111,Pimpri Chinchwad
1442,2014-02-02,26,41,148,0,0,132,Pimpri Chinchwad
1443,2014-02-03,31,87,173,0,0,149,Pimpri Chinchwad
1444,2014-02-04,36,95,188,0,0,159,Pimpri Chinchwad
1445,2014-02-05,29,82,191,0,0,161,Pimpri Chinchwad
1446,2014-02-06,23,41,150,0,0,133,Pimpri Chinchwad
1447,2014-02-07,20,46,159,0,0,139,Pimpri Chinchwad
1448,2014-02-08,27,55,129,0,0,119,Pimpri Chinchwad
1449,2014-02-09,33,54,86,0,0,86,Pimpri Chinchwad
1450,2014-02-10,29,57,94,0,0,94,Pimpri Chinchwad
1451,2014-02-11,24,54,176,0,0,151,Pimpri Chinchwad
1452,2014-02-12,23,52,105,0,0,103,Pimpri Chinchwad
1453,2014-02-13,20,33,62,0,0,62,Pimpri Chinchwad
1454,2014-02-14,22,37,94,0,0,94,Pimpri Chinchwad
1455,2014-02-16,27,46,89,0,0,89,Pimpri Chinchwad
1456,2014-02-18,48,53,134,0,0,123,Pimpri Chinchwad
1457,2014-02-19,39,78,139,0,0,126,Pimpri Chinchwad
1458,2014-02-20,24,39,112,0,0,108,Pimpri Chinchwad
1459,2014-02-21,24,47,107,0,0,105,Pimpri Chinchwad
1460,2014-02-23,18,42,118,0,0,112,Pimpri Chinchwad
1461,2014-02-24,31,49,141,0,0,127,Pimpri Chinchwad
1462,2014-02-25,22,51,98,0,0,98,Pimpri Chinchwad
1463,2014-02-26,20,55,97,0,0,97,Pimpri Chinchwad
1464,2014-02-27,22,64,72,0,0,80,Pimpri Chinchwad
1465,2014-02-28,17,66,80,0,0,83,Pimpri Chinchwad
1466,2014-03-02,25,26,63,0,0,63,Pimpri Chinchwad
1467,2014-03-05,20,35,88,0,0,88,Pimpri Chinchwad
1468,2014-03-06,15,28,78,0,0,78,Pimpri Chinchwad
1469,2014-03-07,19,29,92,0,0,92,Pimpri Chinchwad
1470,2014-03-09,24,35,68,0,0,68,Pimpri Chinchwad
1471,2014-03-10,20,32,101,0,0,101,Pimpri Chinchwad
1472,2014-03-11,31,47,142,0,0,128,Pimpri Chinchwad
1473,2014-03-12,18,46,83,0,0,83,Pimpri Chinchwad
1474,2014-03-13,27,54,90,0,0,90,Pimpri Chinchwad
1475,2014-03-14,20,41,154,0,0,136,Pimpri Chinchwad
1476,2014-03-16,25,46,124,0,0,116,Pimpri Chinchwad
1477,2014-03-17,17,39,83,0,0,83,Pimpri Chinchwad
1478,2014-03-18,22,47,102,0,0,101,Pimpri Chinchwad
1479,2014-03-19,25,59,115,0,0,110,Pimpri Chinchwad
1480,2014-03-20,29,53,112,0,0,108,Pimpri Chinchwad
1481,2014-03-21,18,62,103,0,0,102,Pimpri Chinchwad
1482,2014-03-23,23,34,100,0,0,0,Pimpri Chinchwad
1483,2014-03-24,17,54,105,0,0,103,Pimpri Chinchwad
1484,2014-03-25,18,58,93,0,0,93,Pimpri Chinchwad
1485,2014-03-28,19,32,178,0,0,152,Pimpri Chinchwad
1486,2014-03-29,20,63,98,0,0,98,Pimpri Chinchwad
1487,2014-03-30,21,41,80,0,0,80,Pimpri Chinchwad
1488,2014-04-01,25,60,92,0,0,92,Pimpri Chinchwad
1489,2014-04-02,16,51,107,0,0,105,Pimpri Chinchwad
1490,2014-04-03,22,59,104,0,0,103,Pimpri Chinchwad
1491,2014-04-04,22,49,160,0,0,140,Pimpri Chinchwad
1492,2014-04-07,16,48,103,0,0,102,Pimpri Chinchwad
1493,2014-04-08,18,60,90,0,0,90,Pimpri Chinchwad
1494,2014-04-09,18,50,107,0,0,105,Pimpri Chinchwad
1495,2014-04-10,20,56,98,0,0,98,Pimpri Chinchwad
1496,2014-04-11,17,43,115,0,0,110,Pimpri Chinchwad
1497,2014-04-12,19,55,112,0,0,108,Pimpri Chinchwad
1498,2014-04-13,21,41,77,0,0,77,Pimpri Chinchwad
1499,2014-04-14,39,81,80,0,0,101,Pimpri Chinchwad
1500,2014-04-15,23,36,99,0,0,99,Pimpri Chinchwad
1501,2014-04-16,16,36,93,0,0,93,Pimpri Chinchwad
1502,2014-04-17,19,47,60,0,0,60,Pimpri Chinchwad
1503,2014-04-18,22,33,64,0,0,64,Pimpri Chinchwad
1504,2014-04-20,16,52,71,0,0,71,Pimpri Chinchwad
1505,2014-04-21,18,55,56,0,0,69,Pimpri Chinchwad
1506,2014-04-22,16,45,140,0,0,127,Pimpri Chinchwad
1507,2014-04-23,18,42,97,0,0,97,Pimpri Chinchwad
1508,2014-04-24,15,49,139,0,0,126,Pimpri Chinchwad
1509,2014-04-25,20,31,94,0,0,94,Pimpri Chinchwad
1510,2014-04-27,21,46,93,0,0,93,Pimpri Chinchwad
1511,2014-05-03,22,38,84,0,0,84,Pimpri Chinchwad
1512,2014-05-05,22,41,59,0,0,59,Pimpri Chinchwad
1513,2014-05-06,18,41,88,0,0,88,Pimpri Chinchwad
1514,2014-05-07,12,33,63,0,0,63,Pimpri Chinchwad
1515,2014-05-08,18,35,71,0,0,71,Pimpri Chinchwad
1516,2014-05-09,19,25,37,0,0,37,Pimpri Chinchwad
1517,2014-05-10,12,22,61,0,0,61,Pimpri Chinchwad
1518,2014-05-12,15,25,47,0,0,47,Pimpri Chinchwad
1519,2014-05-13,15,27,49,0,0,49,Pimpri Chinchwad
1520,2014-05-14,17,25,45,0,0,45,Pimpri Chinchwad
1521,2014-05-15,14,30,37,0,0,38,Pimpri Chinchwad
1522,2014-05-16,18,22,52,0,0,52,Pimpri Chinchwad
1523,2014-05-17,12,24,73,0,0,73,Pimpri Chinchwad
1524,2014-05-19,13,26,81,0,0,81,Pimpri Chinchwad
1525,2014-05-20,20,28,56,0,0,56,Pimpri Chinchwad
1526,2014-05-21,15,36,69,0,0,69,Pimpri Chinchwad
1527,2014-05-22,17,44,69,0,0,69,Pimpri Chinchwad
1528,2014-05-23,24,31,77,0,0,77,Pimpri Chinchwad
1529,2014-05-24,17,39,68,0,0,68,Pimpri Chinchwad
1530,2014-05-26,21,35,67,0,0,67,Pimpri Chinchwad
1531,2014-05-27,26,28,50,0,0,0,Pimpri Chinchwad
1532,2014-05-28,14,20,56,0,0,56,Pimpri Chinchwad
1533,2014-05-29,15,34,48,0,0,48,Pimpri Chinchwad
1534,2014-05-30,13,32,47,0,0,47,Pimpri Chinchwad
1535,2014-05-31,18,32,52,0,0,52,Pimpri Chinchwad
1536,2014-06-02,23,41,49,0,0,51,Pimpri Chinchwad
1537,2014-06-03,17,35,44,0,0,44,Pimpri Chinchwad
1538,2014-06-04,15,44,53,0,0,55,Pimpri Chinchwad
1539,2014-06-05,19,29,45,0,0,45,Pimpri Chinchwad
1540,2014-06-06,20,36,35,0,0,45,Pimpri Chinchwad
1541,2014-06-09,14,26,36,0,0,36,Pimpri Chinchwad
1542,2014-06-10,18,21,28,0,0,28,Pimpri Chinchwad
1543,2014-06-11,18,24,31,0,0,31,Pimpri Chinchwad
1544,2014-06-12,19,24,37,0,0,37,Pimpri Chinchwad
1545,2014-06-13,17,23,39,0,0,39,Pimpri Chinchwad
1546,2014-06-14,13,26,35,0,0,35,Pimpri Chinchwad
1547,2014-06-16,22,24,40,0,0,40,Pimpri Chinchwad
1548,2014-06-17,17,25,53,0,0,53,Pimpri Chinchwad
1549,2014-06-18,18,24,42,0,0,42,Pimpri Chinchwad
1550,2014-06-19,17,23,50,0,0,0,Pimpri Chinchwad
1551,2014-06-20,22,20,76,0,0,76,Pimpri Chinchwad
1552,2014-06-21,14,20,46,0,0,46,Pimpri Chinchwad
1553,2014-06-23,15,17,45,0,0,45,Pimpri Chinchwad
1554,2014-06-24,16,24,47,0,0,47,Pimpri Chinchwad
1555,2014-06-25,16,21,60,0,0,60,Pimpri Chinchwad
1556,2014-06-26,15,20,44,0,0,44,Pimpri Chinchwad
1557,2014-06-27,21,20,50,0,0,0,Pimpri Chinchwad
1558,2014-06-28,14,21,52,0,0,52,Pimpri Chinchwad
1559,2014-06-30,14,20,49,0,0,49,Pimpri Chinchwad
1560,2014-07-01,14,22,32,0,0,32,Pimpri Chinchwad
1561,2014-07-02,18,23,36,0,0,36,Pimpri Chinchwad
1562,2014-07-03,13,18,31,0,0,31,Pimpri Chinchwad
1563,2014-07-04,11,18,37,0,0,37,Pimpri Chinchwad
1564,2014-07-05,14,17,36,0,0,36,Pimpri Chinchwad
1565,2014-07-07,12,18,36,0,0,36,Pimpri Chinchwad
1566,2014-07-08,15,21,37,0,0,37,Pimpri Chinchwad
1567,2014-07-09,33,20,31,0,0,31,Pimpri Chinchwad
1568,2014-07-10,13,25,38,0,0,38,Pimpri Chinchwad
1569,2014-07-11,13,23,33,0,0,33,Pimpri Chinchwad
1570,2014-07-12,15,23,40,0,0,40,Pimpri Chinchwad
1571,2014-07-14,13,22,49,0,0,49,Pimpri Chinchwad
1572,2014-07-15,14,23,34,0,0,34,Pimpri Chinchwad
1573,2014-07-16,13,17,40,0,0,40,Pimpri Chinchwad
1574,2014-07-17,16,16,43,0,0,43,Pimpri Chinchwad
1575,2014-07-18,13,21,62,0,0,62,Pimpri Chinchwad
1576,2014-07-19,13,17,50,0,0,0,Pimpri Chinchwad
1577,2014-07-21,13,19,74,0,0,74,Pimpri Chinchwad
1578,2014-07-22,12,18,32,0,0,32,Pimpri Chinchwad
1579,2014-07-23,15,25,46,0,0,46,Pimpri Chinchwad
1580,2014-07-24,12,17,163,0,0,142,Pimpri Chinchwad
1581,2014-07-25,15,17,86,0,0,86,Pimpri Chinchwad
1582,2014-07-26,46,48,56,0,0,60,Pimpri Chinchwad
1583,2014-07-28,42,49,27,0,0,61,Pimpri Chinchwad
1584,2014-07-31,21,29,99,0,0,99,Pimpri Chinchwad
1585,2014-08-01,42,60,43,0,0,75,Pimpri Chinchwad
1586,2014-08-02,13,23,59,0,0,59,Pimpri Chinchwad
1587,2014-08-03,12,22,62,0,0,62,Pimpri Chinchwad
1588,2014-08-04,24,29,33,0,0,36,Pimpri Chinchwad
1589,2014-08-05,14,21,46,0,0,46,Pimpri Chinchwad
1590,2014-08-06,16,21,45,0,0,45,Pimpri Chinchwad
1591,2014-08-07,16,23,54,0,0,54,Pimpri Chinchwad
1592,2014-08-08,20,19,48,0,0,48,Pimpri Chinchwad
1593,2014-08-09,22,22,104,0,0,103,Pimpri Chinchwad
1594,2014-08-11,13,69,41,0,0,86,Pimpri Chinchwad
1595,2014-08-12,17,19,34,0,0,34,Pimpri Chinchwad
1596,2014-08-13,16,18,50,0,0,0,Pimpri Chinchwad
1597,2014-08-14,15,53,33,0,0,66,Pimpri Chinchwad
1598,2014-08-16,12,66,35,0,0,83,Pimpri Chinchwad
1599,2014-08-19,14,53,72,0,0,72,Pimpri Chinchwad
1600,2014-08-20,11,45,85,0,0,85,Pimpri Chinchwad
1601,2014-08-21,16,17,19,0,0,21,Pimpri Chinchwad
1602,2014-08-22,17,28,29,0,0,35,Pimpri Chinchwad
1603,2014-08-23,14,18,17,0,0,23,Pimpri Chinchwad
1604,2014-08-25,12,40,41,0,0,0,Pimpri Chinchwad
1605,2014-08-26,12,31,35,0,0,39,Pimpri Chinchwad
1606,2014-08-28,15,19,20,0,0,24,Pimpri Chinchwad
1607,2014-08-29,14,16,17,0,0,20,Pimpri Chinchwad
