,date,so2,nox,rspm,spm,co2,aqi,location
113,2007-03-06,25,47,134,0,0,123,Nal Stop
114,2007-03-09,25,50,116,0,0,111,Nal Stop
115,2007-03-13,21,57,149,0,0,133,Nal Stop
116,2007-03-16,23,43,145,0,0,130,Nal Stop
117,2007-03-20,14,44,140,0,0,127,Nal Stop
118,2007-03-23,26,47,150,0,0,133,Nal Stop
119,2007-03-27,26,46,132,0,0,121,Nal Stop
120,2007-03-30,22,46,118,0,0,112,Nal Stop
121,2007-04-03,20,51,158,0,0,139,Nal Stop
122,2007-04-06,21,61,179,0,0,153,Nal Stop
123,2007-04-10,24,45,135,0,0,123,Nal Stop
124,2007-04-13,23,42,83,0,0,83,Nal Stop
125,2007-04-17,23,45,71,0,0,71,Nal Stop
126,2007-04-20,24,43,77,0,0,77,Nal Stop
127,2007-04-24,20,47,93,0,0,93,Nal Stop
128,2007-04-27,21,47,132,0,0,121,Nal Stop
129,2007-05-01,25,50,119,0,0,113,Nal Stop
130,2007-05-04,21,46,105,0,0,103,Nal Stop
131,2007-05-08,19,54,107,0,0,105,Nal Stop
132,2007-05-11,21,39,110,0,0,107,Nal Stop
133,2007-05-15,24,46,104,0,0,103,Nal Stop
134,2007-05-18,25,49,68,0,0,68,Nal Stop
135,2007-05-22,21,46,104,0,0,103,Nal Stop
136,2007-05-25,22,42,68,0,0,68,Nal Stop
137,2007-05-29,14,44,81,0,0,81,Nal Stop
138,2007-06-01,24,45,115,0,0,110,Nal Stop
139,2007-06-05,19,34,48,0,0,48,Nal Stop
140,2007-06-08,23,48,66,0,0,66,Nal Stop
141,2007-06-12,13,41,50,0,0,51,Nal Stop
142,2007-06-15,19,46,62,0,0,62,Nal Stop
143,2007-06-19,22,47,46,0,0,59,Nal Stop
144,2007-06-22,16,34,43,0,0,43,Nal Stop
145,2007-06-26,15,33,60,0,0,60,Nal Stop
146,2007-06-29,14,37,46,0,0,46,Nal Stop
147,2007-07-03,18,40,63,0,0,63,Nal Stop
148,2007-07-06,14,35,32,0,0,44,Nal Stop
149,2007-07-10,18,43,35,0,0,54,Nal Stop
150,2007-07-13,19,44,45,0,0,55,Nal Stop
151,2007-07-17,16,38,61,0,0,61,Nal Stop
152,2007-07-20,19,48,71,0,0,71,Nal Stop
153,2007-07-24,13,38,57,0,0,57,Nal Stop
154,2007-07-27,16,38,88,0,0,88,Nal Stop
155,2007-08-03,19,38,64,0,0,64,Nal Stop
156,2007-08-07,18,42,50,0,0,53,Nal Stop
157,2007-08-10,10,26,55,0,0,55,Nal Stop
158,2007-08-14,24,41,49,0,0,51,Nal Stop
159,2007-08-17,10,31,67,0,0,67,Nal Stop
160,2007-08-18,15,42,62,0,0,62,Nal Stop
161,2007-08-21,17,36,75,0,0,75,Nal Stop
162,2007-08-24,17,41,63,0,0,63,Nal Stop
163,2007-08-28,17,42,147,0,0,131,Nal Stop
164,2007-08-31,21,57,108,0,0,105,Nal Stop
165,2007-09-04,18,41,63,0,0,63,Nal Stop
166,2007-09-07,27,42,48,0,0,53,Nal Stop
167,2007-09-11,21,45,60,0,0,60,Nal Stop
168,2007-09-14,13,45,53,0,0,56,Nal Stop
169,2007-09-21,23,47,47,0,0,59,Nal Stop
170,2007-09-25,18,40,83,0,0,83,Nal Stop
171,2007-09-28,17,46,78,0,0,78,Nal Stop
172,2007-10-02,22,44,63,0,0,63,Nal Stop
173,2007-10-05,18,48,232,0,0,188,Nal Stop
174,2007-10-09,20,50,67,0,0,67,Nal Stop
175,2007-10-12,18,35,93,0,0,93,Nal Stop
176,2007-10-16,16,50,193,0,0,162,Nal Stop
177,2007-10-19,19,47,115,0,0,110,Nal Stop
178,2007-10-23,19,46,126,0,0,117,Nal Stop
179,2007-10-26,18,44,71,0,0,71,Nal Stop
180,2007-10-30,20,47,73,0,0,73,Nal Stop
181,2007-11-02,22,44,63,0,0,63,Nal Stop
182,2007-11-05,18,48,232,0,0,188,Nal Stop
183,2007-11-06,21,47,113,0,0,109,Nal Stop
184,2007-11-09,18,45,249,0,0,199,Nal Stop
185,2007-11-13,27,49,146,0,0,131,Nal Stop
186,2007-11-16,19,50,257,0,0,207,Nal Stop
187,2007-11-20,15,45,83,0,0,83,Nal Stop
188,2007-11-23,23,48,97,0,0,97,Nal Stop
189,2007-11-27,21,51,102,0,0,101,Nal Stop
190,2007-11-30,20,48,160,0,0,140,Nal Stop
191,2007-12-04,20,46,119,187,0,113,Nal Stop
192,2007-12-07,22,48,79,129,0,79,Nal Stop
193,2007-12-11,19,46,96,147,0,96,Nal Stop
194,2007-12-14,18,47,108,181,0,105,Nal Stop
195,2007-12-18,19,51,109,176,0,106,Nal Stop
196,2007-12-21,16,50,140,237,0,127,Nal Stop
197,2007-12-25,23,49,149,238,0,133,Nal Stop
198,2007-12-28,18,44,101,147,0,101,Nal Stop
199,2008-01-01,19,49,174,274,0,149,Nal Stop
200,2008-01-04,17,43,159,267,0,139,Nal Stop
201,2008-01-08,21,45,160,247,0,140,Nal Stop
202,2008-01-11,15,38,150,240,0,133,Nal Stop
203,2008-01-15,20,47,146,223,0,131,Nal Stop
204,2008-01-18,15,36,141,234,0,127,Nal Stop
205,2008-01-22,20,41,116,175,0,111,Nal Stop
206,2008-01-25,19,42,146,246,0,131,Nal Stop
207,2008-01-29,20,45,146,220,0,131,Nal Stop
208,2008-02-12,18,26,254,615,0,204,Nal Stop
209,2008-02-15,26,32,133,363,0,122,Nal Stop
210,2008-02-18,23,34,86,257,0,86,Nal Stop
211,2008-02-22,24,31,145,326,0,130,Nal Stop
212,2008-02-26,14,27,212,445,0,175,Nal Stop
213,2008-02-29,25,33,348,693,0,298,Nal Stop
214,2008-03-04,22,29,153,440,0,135,Nal Stop
215,2008-03-07,26,30,137,348,0,125,Nal Stop
216,2008-03-11,23,27,133,366,0,122,Nal Stop
217,2008-03-14,18,22,73,516,0,73,Nal Stop
218,2008-03-18,16,25,124,348,0,116,Nal Stop
219,2008-03-21,18,23,164,427,0,143,Nal Stop
220,2008-03-25,16,25,92,216,0,92,Nal Stop
221,2008-03-28,12,22,79,209,0,79,Nal Stop
222,2008-04-01,9,12,55,172,0,55,Nal Stop
223,2008-04-04,14,23,46,179,0,46,Nal Stop
224,2008-04-08,31,34,66,184,0,66,Nal Stop
225,2008-04-11,30,32,68,599,0,68,Nal Stop
226,2008-04-17,23,37,101,308,0,101,Nal Stop
227,2008-04-18,23,34,89,275,0,89,Nal Stop
228,2008-04-22,30,27,157,467,0,138,Nal Stop
229,2008-04-25,25,31,96,297,0,96,Nal Stop
230,2008-04-29,18,33,164,490,0,143,Nal Stop
231,2008-05-02,17,24,100,400,0,100,Nal Stop
232,2008-05-06,20,33,65,271,0,65,Nal Stop
233,2008-05-09,22,30,67,279,0,67,Nal Stop
234,2008-05-13,14,24,84,310,0,84,Nal Stop
235,2008-05-16,22,28,102,302,0,101,Nal Stop
236,2008-05-20,14,29,61,286,0,61,Nal Stop
237,2008-05-23,20,28,42,143,0,42,Nal Stop
238,2008-05-27,20,33,40,162,0,41,Nal Stop
239,2008-05-30,21,34,52,225,0,52,Nal Stop
240,2008-06-03,26,36,56,200,0,56,Nal Stop
241,2008-06-06,20,37,46,150,0,46,Nal Stop
242,2008-06-10,17,33,46,138,0,46,Nal Stop
243,2008-06-13,20,36,72,194,0,72,Nal Stop
244,2008-06-17,20,40,94,446,0,94,Nal Stop
245,2008-06-20,19,31,113,401,0,109,Nal Stop
246,2008-06-24,22,33,59,179,0,59,Nal Stop
247,2008-06-27,18,29,65,208,0,65,Nal Stop
248,2008-07-01,23,38,49,201,0,49,Nal Stop
249,2008-07-04,17,35,47,102,0,47,Nal Stop
250,2008-07-08,18,32,40,186,0,40,Nal Stop
251,2008-07-11,16,35,48,227,0,48,Nal Stop
252,2008-07-15,18,34,47,184,0,47,Nal Stop
253,2008-07-18,20,35,58,258,0,58,Nal Stop
254,2008-07-22,23,30,31,132,0,38,Nal Stop
255,2008-07-25,22,32,82,297,0,82,Nal Stop
256,2008-07-29,14,31,44,66,0,44,Nal Stop
257,2008-08-01,19,36,59,203,0,59,Nal Stop
258,2008-08-05,19,39,31,70,0,49,Nal Stop
259,2008-08-08,23,32,102,169,0,101,Nal Stop
260,2008-08-15,23,41,55,169,0,55,Nal Stop
261,2008-08-19,21,42,21,90,0,53,Nal Stop
262,2008-08-22,24,46,122,295,0,115,Nal Stop
263,2008-08-26,20,46,27,132,0,58,Nal Stop
264,2008-08-29,26,36,30,76,0,45,Nal Stop
265,2008-09-02,22,38,44,130,0,48,Nal Stop
266,2008-09-05,23,33,26,123,0,41,Nal Stop
267,2008-09-09,24,36,25,91,0,45,Nal Stop
268,2008-09-12,21,36,19,94,0,45,Nal Stop
269,2008-09-16,23,30,38,122,0,38,Nal Stop
270,2008-09-19,22,32,122,210,0,115,Nal Stop
271,2008-09-23,25,32,51,140,0,51,Nal Stop
272,2008-09-26,23,35,50,143,0,50,Nal Stop
273,2008-09-30,20,35,41,143,0,44,Nal Stop
274,2008-10-03,21,43,63,104,0,63,Nal Stop
275,2008-10-07,22,36,65,107,0,65,Nal Stop
276,2008-10-10,24,44,61,143,0,61,Nal Stop
277,2008-10-14,27,38,103,235,0,102,Nal Stop
278,2008-10-17,25,31,87,175,0,87,Nal Stop
279,2008-10-21,24,41,100,365,0,100,Nal Stop
280,2008-10-24,25,39,104,273,0,103,Nal Stop
281,2008-10-29,35,42,278,460,0,228,Nal Stop
282,2008-10-31,22,40,88,194,0,88,Nal Stop
283,2008-11-04,18,37,139,223,0,126,Nal Stop
284,2008-11-07,15,37,135,283,0,123,Nal Stop
285,2008-11-11,24,43,110,244,0,107,Nal Stop
286,2008-11-14,21,49,122,268,0,115,Nal Stop
287,2008-11-18,32,48,107,208,0,105,Nal Stop
288,2008-11-21,35,60,93,271,0,93,Nal Stop
289,2008-11-25,16,42,126,318,0,117,Nal Stop
290,2008-11-28,26,46,83,280,0,83,Nal Stop
291,2008-12-02,31,42,72,142,0,72,Nal Stop
292,2008-12-05,22,59,120,224,0,113,Nal Stop
293,2008-12-09,24,57,147,247,0,131,Nal Stop
294,2008-12-12,21,43,145,262,0,130,Nal Stop
