,date,so2,nox,rspm,spm,co2,aqi,location
109,23-10-2007,21,26,41,0,0,41,Karve Road
110,24-10-2007,22,33,50,0,0,50,Karve Road
111,25-10-2007,3,28,41,0,0,41,Karve Road
112,26-10-2007,21,45,56,0,0,56,Karve Road
113,27-10-2007,28,24,51,0,0,51,Karve Road
114,28-10-2007,26,22,64,0,0,64,Karve Road
115,29-10-2007,20,32,58,0,0,58,Karve Road
116,30-10-2007,14,23,67,0,0,67,Karve Road
117,31-10-2007,5,46,57,0,0,58,Karve Road
118,2007-01-11 00:00:00,22,30,69,0,0,69,Karve Road
119,2007-02-11 00:00:00,24,28,64,0,0,64,Karve Road
120,2007-03-11 00:00:00,21,32,45,0,0,45,Karve Road
121,2007-04-11 00:00:00,16,36,54,0,0,54,Karve Road
122,2007-05-11 00:00:00,4,44,42,0,0,55,Karve Road
123,2007-06-11 00:00:00,4,22,65,0,0,65,Karve Road
124,2007-07-11 00:00:00,5,46,70,0,0,70,Karve Road
125,2007-08-11 00:00:00,21,76,0,0,0,95,Karve Road
126,2007-09-11 00:00:00,30,38,0,0,0,48,Karve Road
127,2007-10-11 00:00:00,38,40,0,0,0,0,Karve Road
128,2007-11-11 00:00:00,43,55,0,0,0,69,Karve Road
129,2007-12-11 00:00:00,21,31,53,0,0,53,Karve Road
130,13-11-2007,22,50,97,0,0,97,Karve Road
131,14-11-2007,4,36,62,0,0,62,Karve Road
132,15-11-2007,4,33,75,0,0,75,Karve Road
133,16-11-2007,5,32,28,0,0,40,Karve Road
134,17-11-2007,21,32,45,0,0,45,Karve Road
135,18-11-2007,8,40,62,0,0,62,Karve Road
136,19-11-2007,21,38,35,0,0,48,Karve Road
137,20-11-2007,21,26,41,0,0,41,Karve Road
138,21-11-2007,22,40,73,0,0,73,Karve Road
139,22-11-2007,22,48,65,0,0,65,Karve Road
140,23-11-2007,4,22,65,0,0,65,Karve Road
141,24-11-2007,3,42,33,0,0,53,Karve Road
142,25-11-2007,21,32,45,0,0,45,Karve Road
143,26-11-2007,4,43,41,0,0,54,Karve Road
144,27-11-2007,20,32,58,0,0,58,Karve Road
145,28-11-2007,31,56,68,0,0,70,Karve Road
146,29-11-2007,29,60,75,0,0,75,Karve Road
147,30-11-2007,4,22,73,0,0,73,Karve Road
148,2007-01-12 00:00:00,4,49,47,0,0,61,Karve Road
149,2007-02-12 00:00:00,3,45,56,0,0,56,Karve Road
150,2007-03-12 00:00:00,4,22,45,0,0,45,Karve Road
151,2007-04-12 00:00:00,3,32,33,0,0,40,Karve Road
152,2007-05-12 00:00:00,21,32,30,0,0,40,Karve Road
153,2007-06-12 00:00:00,5,33,50,0,0,50,Karve Road
154,2007-07-12 00:00:00,4,42,44,0,0,53,Karve Road
155,2007-08-12 00:00:00,22,40,73,0,0,73,Karve Road
156,2007-09-12 00:00:00,21,27,49,0,0,49,Karve Road
157,2007-10-12 00:00:00,4,43,53,0,0,54,Karve Road
158,2007-11-12 00:00:00,4,42,45,0,0,53,Karve Road
159,2007-12-12 00:00:00,21,33,47,0,0,47,Karve Road
160,13-12-2007,28,24,51,0,0,51,Karve Road
161,14-12-2007,4,27,58,0,0,58,Karve Road
162,15-12-2007,21,32,45,0,0,45,Karve Road
163,16-12-2007,21,26,38,0,0,38,Karve Road
164,17-12-2007,29,60,63,0,0,75,Karve Road
165,18-12-2007,4,46,27,0,0,58,Karve Road
166,19-12-2007,5,46,70,0,0,70,Karve Road
167,20-12-2007,3,28,57,0,0,57,Karve Road
168,21-12-2007,21,27,49,0,0,49,Karve Road
169,22-12-2007,4,23,67,0,0,67,Karve Road
170,23-12-2007,5,46,58,0,0,58,Karve Road
171,24-12-2007,19,32,87,0,0,87,Karve Road
172,25-12-2007,21,33,89,0,0,89,Karve Road
173,26-12-2007,21,38,111,0,0,107,Karve Road
174,27-12-2007,21,46,95,0,0,95,Karve Road
175,2008-01-01 00:00:00,21,50,75,0,0,75,Karve Road
176,2008-02-01 00:00:00,5,33,36,0,0,41,Karve Road
177,2008-03-01 00:00:00,3,34,42,0,0,43,Karve Road
178,2008-04-01 00:00:00,3,38,44,0,0,48,Karve Road
179,2008-05-01 00:00:00,3,38,44,0,0,48,Karve Road
180,2008-06-01 00:00:00,5,30,44,0,0,44,Karve Road
181,2008-07-01 00:00:00,21,26,41,0,0,41,Karve Road
182,2008-08-01 00:00:00,22,30,68,0,0,68,Karve Road
183,2008-09-01 00:00:00,21,32,45,0,0,45,Karve Road
184,2008-10-01 00:00:00,21,27,49,0,0,49,Karve Road
185,2008-11-01 00:00:00,3,33,75,0,0,75,Karve Road
186,2008-12-01 00:00:00,8,40,62,0,0,62,Karve Road
187,13-01-2008,22,40,73,0,0,73,Karve Road
188,14-01-2008,4,22,65,0,0,65,Karve Road
189,15-01-2008,4,44,42,0,0,55,Karve Road
190,16-01-2008,4,22,65,0,0,65,Karve Road
191,17-01-2008,21,32,45,0,0,45,Karve Road
192,18-01-2008,4,46,27,0,0,58,Karve Road
193,19-01-2008,3,42,33,0,0,53,Karve Road
194,20-01-2008,36,67,59,0,0,84,Karve Road
195,21-01-2008,21,26,41,0,0,41,Karve Road
196,22-01-2008,21,45,56,0,0,56,Karve Road
197,23-01-2008,26,22,64,0,0,64,Karve Road
198,24-01-2008,5,46,57,0,0,58,Karve Road
199,28-01-2008,16,21,60,0,0,60,Karve Road
200,30-01-2008,8,46,76,0,0,76,Karve Road
201,31-01-2008,0,0,0,0,0,0,Karve Road
202,2008-01-02 00:00:00,0,0,0,0,0,0,Karve Road
203,2008-02-02 00:00:00,30,43,143,0,0,129,Karve Road
204,2008-03-02 00:00:00,29,47,126,0,0,117,Karve Road
205,2008-04-02 00:00:00,13,34,263,0,0,213,Karve Road
206,2008-05-02 00:00:00,9,38,144,0,0,129,Karve Road
207,2008-06-02 00:00:00,14,30,85,0,0,85,Karve Road
208,2008-07-02 00:00:00,0,0,0,0,0,0,Karve Road
209,2008-10-02 00:00:00,22,111,184,0,0,156,Karve Road
210,2008-12-02 00:00:00,8,40,62,0,0,62,Karve Road
211,14-02-2008,4,22,65,0,0,65,Karve Road
212,15-02-2008,0,0,0,0,0,0,Karve Road
213,17-02-2008,9,74,122,0,0,115,Karve Road
214,20-02-2008,8,65,131,0,0,121,Karve Road
215,21-02-2008,0,0,0,0,0,0,Karve Road
216,24-02-2008,11,70,202,0,0,168,Karve Road
217,25-02-2008,12,97,216,0,0,177,Karve Road
218,26-02-2008,18,215,300,0,0,250,Karve Road
219,27-02-2008,22,292,332,0,0,310,Karve Road
220,28-02-2008,24,216,280,0,0,236,Karve Road
221,29-02-2008,0,0,0,0,0,0,Karve Road
222,2008-02-03 00:00:00,13,103,191,0,0,161,Karve Road
223,2008-03-03 00:00:00,16,157,234,0,0,189,Karve Road
224,2008-04-03 00:00:00,18,140,208,0,0,172,Karve Road
225,2008-05-03 00:00:00,19,143,224,0,0,183,Karve Road
226,2008-06-03 00:00:00,14,109,230,0,0,187,Karve Road
227,2008-08-03 00:00:00,16,98,182,0,0,155,Karve Road
228,2008-09-03 00:00:00,22,96,111,0,0,116,Karve Road
229,2008-10-03 00:00:00,9,118,187,0,0,158,Karve Road
230,2008-11-03 00:00:00,8,98,170,0,0,147,Karve Road
231,2008-12-03 00:00:00,0,0,0,0,0,0,Karve Road
232,13-03-2008,7,94,159,0,0,139,Karve Road
233,16-03-2008,19,23,113,0,0,109,Karve Road
